district_name_norm,state_ut_norm,specialty_canonical,demand_score,pop_weighted_demand,driving_needs,n_facilities,n_public,supply_capacity,coverage,unmet_demand,k_specialty,served_share,is_thin_specialty,score_basis,priority_tier,specialty_absent,unmet_intensity
Parbhani,Maharashtra,pediatrics,38.0,18.567999999999998,child_illness_care|child_immunization|infant_young_child_feeding|anaemia|child_malnutrition,2,0,6.0,0.43085146443709915,10.567950008331943,0.24999843777013556,0.6034,false,demand_supply,critical,false,9.283999999999999
Shrawasti,Uttar Pradesh,obstetrics_gynecology,27.0,10.565,family_planning_unmet|postnatal_care|skilled_birth_attendance|adolescent_pregnancy|anaemia|antenatal_care|institutional_delivery|maternal_nutrition|menstrual_hygiene,0,0,null,0.0,10.565,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
Shrawasti,Uttar Pradesh,nutrition_dietetics,22.0,10.546,infant_young_child_feeding|micronutrient_fortification|child_malnutrition|maternal_nutrition,0,0,null,0.0,10.546,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Lohardaga,Jharkhand,preventive_medicine,21.0,10.533999999999999,micronutrient_fortification|tobacco_use|wash_sanitation|cancer_screening|child_immunization|clean_cooking_air|birth_registration,0,0,null,0.0,10.533999999999999,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Dantewada,Chhattisgarh,nutrition_dietetics,22.0,10.530000000000001,infant_young_child_feeding|child_malnutrition|adult_overnutrition_obesity|micronutrient_fortification|maternal_nutrition,0,0,null,0.0,10.530000000000001,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Jaunpur,Uttar Pradesh,nutrition_dietetics,22.0,10.526,infant_young_child_feeding|child_malnutrition|maternal_nutrition|micronutrient_fortification|adult_overnutrition_obesity,0,0,null,0.0,10.526,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Koriya,Chhattisgarh,pediatrics,22.0,10.526,anaemia|infant_young_child_feeding|child_malnutrition|child_immunization,0,0,null,0.0,10.526,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Basti,Uttar Pradesh,pediatrics,35.0,14.512,anaemia|child_illness_care|child_malnutrition|child_immunization|infant_young_child_feeding,1,0,3.0,0.27563568052880566,10.511975004165974,0.24999843777013556,0.6034,false,demand_supply,critical,false,14.512
Kolasib,Mizoram,preventive_medicine,20.0,10.506,child_immunization|wash_sanitation|micronutrient_fortification|tobacco_use|cancer_screening,0,0,null,0.0,10.506,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Madhepura,Bihar,nutrition_dietetics,22.0,10.492999999999999,infant_young_child_feeding|child_malnutrition|maternal_nutrition|adult_overnutrition_obesity|micronutrient_fortification,0,0,null,0.0,10.492999999999999,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Giridih,Jharkhand,pediatrics,35.0,14.488,child_malnutrition|anaemia|infant_young_child_feeding|child_illness_care|child_immunization,1,0,3.0,0.27609228298136584,10.487975004165971,0.24999843777013556,0.6034,false,demand_supply,critical,false,14.488
Arwal,Bihar,obstetrics_gynecology,27.0,10.484,family_planning_unmet|anaemia|institutional_delivery|antenatal_care|adolescent_pregnancy|maternal_nutrition|postnatal_care|skilled_birth_attendance|menstrual_hygiene,0,0,null,0.0,10.484,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
Uttar Dinajpur,West Bengal,preventive_medicine,21.0,10.482,child_immunization|wash_sanitation|clean_cooking_air|micronutrient_fortification|birth_registration|cancer_screening|tobacco_use,0,0,null,0.0,10.482,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Darrang,Assam,obstetrics_gynecology,29.0,10.48,family_planning_unmet|menstrual_hygiene|institutional_delivery|skilled_birth_attendance|anaemia|postnatal_care|adolescent_pregnancy|maternal_nutrition|antenatal_care,0,0,null,0.0,10.48,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
Morigaon,Assam,nutrition_dietetics,22.0,10.452,child_malnutrition|micronutrient_fortification|infant_young_child_feeding|maternal_nutrition|adult_overnutrition_obesity,0,0,null,0.0,10.452,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Dausa,Rajasthan,preventive_medicine,21.0,10.45,cancer_screening|birth_registration|tobacco_use|child_immunization|clean_cooking_air|wash_sanitation|micronutrient_fortification,0,0,null,0.0,10.45,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Dhalai,Tripura,obstetrics_gynecology,20.0,10.445000000000002,menstrual_hygiene|postnatal_care|family_planning_unmet|antenatal_care|skilled_birth_attendance|anaemia|institutional_delivery|adolescent_pregnancy|maternal_nutrition,0,0,null,0.0,10.445000000000002,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
Saharsa,Bihar,nutrition_dietetics,22.0,10.443999999999999,micronutrient_fortification|child_malnutrition|maternal_nutrition|infant_young_child_feeding,0,0,null,0.0,10.443999999999999,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Aurangabad,Bihar,preventive_medicine,21.0,10.434000000000001,cancer_screening|clean_cooking_air|micronutrient_fortification|birth_registration|tobacco_use|wash_sanitation|child_immunization,0,0,null,0.0,10.434000000000001,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Kargil,Ladakh,pediatrics,23.0,10.417,child_illness_care|child_malnutrition|infant_young_child_feeding|anaemia|child_immunization,0,0,null,0.0,10.417,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Bhadrak,Odisha,pediatrics,26.0,10.413,anaemia|child_illness_care|infant_young_child_feeding|child_malnutrition|child_immunization,0,0,null,0.0,10.413,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Aravali,Gujarat,nutrition_dietetics,22.0,10.408,infant_young_child_feeding|micronutrient_fortification|child_malnutrition|maternal_nutrition,0,0,null,0.0,10.408,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Sambhal,Uttar Pradesh,nutrition_dietetics,21.0,10.405,infant_young_child_feeding|micronutrient_fortification|adult_overnutrition_obesity|maternal_nutrition|child_malnutrition,0,0,null,0.0,10.405,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Lalitpur,Uttar Pradesh,preventive_medicine,32.0,16.09,birth_registration|child_immunization|micronutrient_fortification|tobacco_use|cancer_screening|clean_cooking_air|wash_sanitation,1,0,2.0,0.3533871970167806,10.404,0.17587055926837847,0.32153,false,demand_supply,critical,false,16.09
Churu,Rajasthan,preventive_medicine,21.0,10.399000000000001,clean_cooking_air|tobacco_use|child_immunization|micronutrient_fortification|birth_registration|wash_sanitation|cancer_screening,0,0,null,0.0,10.399000000000001,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Purnia,Bihar,nutrition_dietetics,22.0,10.396,infant_young_child_feeding|child_malnutrition|micronutrient_fortification|maternal_nutrition,0,0,null,0.0,10.396,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Leh(Ladakh),Ladakh,preventive_medicine,21.0,10.395,cancer_screening|child_immunization|wash_sanitation|tobacco_use|micronutrient_fortification,0,0,null,0.0,10.395,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Solapur,Maharashtra,preventive_medicine,21.0,10.392,clean_cooking_air|child_immunization|tobacco_use|micronutrient_fortification|wash_sanitation|cancer_screening,0,0,null,0.0,10.392,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Bhandara,Maharashtra,pediatrics,25.0,10.383000000000001,anaemia|child_illness_care|infant_young_child_feeding|child_immunization|child_malnutrition,0,0,null,0.0,10.383000000000001,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Satna,Madhya Pradesh,pediatrics,29.0,14.38,child_immunization|infant_young_child_feeding|child_malnutrition|child_illness_care|anaemia,1,0,3.0,0.2781658550649532,10.379975004165972,0.24999843777013556,0.6034,false,demand_supply,critical,false,14.38
Latur,Maharashtra,preventive_medicine,21.0,10.375,birth_registration|cancer_screening|tobacco_use|wash_sanitation|micronutrient_fortification|child_immunization,0,0,null,0.0,10.375,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Bageshwar,Uttarakhand,preventive_medicine,21.0,10.374,micronutrient_fortification|tobacco_use|wash_sanitation|child_immunization|birth_registration|cancer_screening|clean_cooking_air,0,0,null,0.0,10.374,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Kaithal,Haryana,pediatrics,22.0,10.366,child_malnutrition|child_immunization|infant_young_child_feeding|anaemia,0,0,null,0.0,10.366,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
South Tripura,Tripura,obstetrics_gynecology,28.0,10.364999999999998,antenatal_care|maternal_nutrition|family_planning_unmet|menstrual_hygiene|adolescent_pregnancy|anaemia|institutional_delivery|skilled_birth_attendance|postnatal_care,0,0,null,0.0,10.364999999999998,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
Ramgarh,Jharkhand,pediatrics,25.0,10.356,child_illness_care|child_immunization|infant_young_child_feeding|child_malnutrition|anaemia,0,0,null,0.0,10.356,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Baudh,Odisha,preventive_medicine,21.0,10.354,cancer_screening|birth_registration|wash_sanitation|clean_cooking_air|micronutrient_fortification|child_immunization|tobacco_use,0,0,null,0.0,10.354,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Mandsaur,Madhya Pradesh,preventive_medicine,21.0,10.353,clean_cooking_air|wash_sanitation|cancer_screening|child_immunization|micronutrient_fortification|tobacco_use,0,0,null,0.0,10.353,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
East Khasi Hills,Meghalaya,preventive_medicine,32.0,16.038,tobacco_use|birth_registration|wash_sanitation|micronutrient_fortification|cancer_screening|clean_cooking_air|child_immunization,1,0,2.0,0.3545329841626138,10.352,0.17587055926837847,0.32153,false,demand_supply,critical,false,16.038
Nainital,Uttarakhand,preventive_medicine,21.0,10.347999999999999,child_immunization|tobacco_use|micronutrient_fortification|cancer_screening|wash_sanitation|birth_registration|clean_cooking_air,0,0,null,0.0,10.347999999999999,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Jyotiba Phule Nagar,Uttar Pradesh,nutrition_dietetics,22.0,10.335999999999999,infant_young_child_feeding|maternal_nutrition|child_malnutrition|micronutrient_fortification|adult_overnutrition_obesity,0,0,null,0.0,10.335999999999999,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Bastar,Chhattisgarh,obstetrics_gynecology,25.0,10.333,anaemia|menstrual_hygiene|postnatal_care|adolescent_pregnancy|family_planning_unmet|antenatal_care|maternal_nutrition|skilled_birth_attendance|institutional_delivery,0,0,null,0.0,10.333,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
Uttar Bastar Kanker,Chhattisgarh,pediatrics,22.0,10.323,infant_young_child_feeding|child_malnutrition|child_illness_care|child_immunization|anaemia,0,0,null,0.0,10.323,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Dungarpur,Rajasthan,pediatrics,21.0,10.319,anaemia|child_malnutrition|child_immunization|infant_young_child_feeding|child_illness_care,0,0,null,0.0,10.319,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Kargil,Ladakh,preventive_medicine,21.0,10.319,wash_sanitation|cancer_screening|micronutrient_fortification|birth_registration|child_immunization|clean_cooking_air|tobacco_use,0,0,null,0.0,10.319,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Bara Banki,Uttar Pradesh,preventive_medicine,32.0,16.004,birth_registration|micronutrient_fortification|cancer_screening|wash_sanitation|clean_cooking_air|child_immunization|tobacco_use,1,0,3.0,0.3552861784553861,10.318000000000001,0.17587055926837847,0.32153,false,demand_supply,critical,false,16.004
Dungarpur,Rajasthan,preventive_medicine,21.0,10.315999999999999,birth_registration|cancer_screening|micronutrient_fortification|clean_cooking_air|tobacco_use|child_immunization|wash_sanitation,0,0,null,0.0,10.315999999999999,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Rohtas,Bihar,nutrition_dietetics,22.0,10.314,micronutrient_fortification|child_malnutrition|maternal_nutrition|infant_young_child_feeding,0,0,null,0.0,10.314,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Rohtas,Bihar,preventive_medicine,21.0,10.312000000000001,micronutrient_fortification|tobacco_use|birth_registration|clean_cooking_air|cancer_screening|wash_sanitation|child_immunization,0,0,null,0.0,10.312000000000001,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Bidar,Karnataka,preventive_medicine,21.0,10.312,micronutrient_fortification|wash_sanitation|cancer_screening|clean_cooking_air|child_immunization|tobacco_use,0,0,null,0.0,10.312,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Bandipore,Jammu & Kashmir,preventive_medicine,21.0,10.302,child_immunization|tobacco_use|micronutrient_fortification|wash_sanitation|cancer_screening|birth_registration,0,0,null,0.0,10.302,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Gwalior,Madhya Pradesh,preventive_medicine,21.0,10.302,tobacco_use|clean_cooking_air|micronutrient_fortification|cancer_screening|child_immunization|birth_registration,0,0,null,0.0,10.302,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Purnia,Bihar,obstetrics_gynecology,34.0,13.464,family_planning_unmet|postnatal_care|institutional_delivery|anaemia|antenatal_care|menstrual_hygiene|adolescent_pregnancy|maternal_nutrition|skilled_birth_attendance,2,0,6.0,0.23521984551396313,10.297,0.6315124723713293,0.64448,false,demand_supply,critical,false,6.732
Tarn Taran,Punjab,pediatrics,21.0,10.292,child_malnutrition|infant_young_child_feeding|anaemia|child_immunization,0,0,null,0.0,10.292,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Lakhisarai,Bihar,obstetrics_gynecology,27.0,10.29,anaemia|menstrual_hygiene|institutional_delivery|family_planning_unmet|skilled_birth_attendance|adolescent_pregnancy|postnatal_care|maternal_nutrition|antenatal_care,0,0,null,0.0,10.29,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
Bahraich,Uttar Pradesh,nutrition_dietetics,21.0,10.286999999999999,infant_young_child_feeding|maternal_nutrition|micronutrient_fortification|child_malnutrition,0,0,null,0.0,10.286999999999999,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Jhansi,Uttar Pradesh,nutrition_dietetics,23.0,10.277,micronutrient_fortification|infant_young_child_feeding|child_malnutrition|maternal_nutrition,0,0,null,0.0,10.277,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Siang,Arunachal Pradesh,pediatrics,25.0,10.276,child_immunization|infant_young_child_feeding|child_malnutrition|anaemia,0,0,null,0.0,10.276,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Jamui,Bihar,obstetrics_gynecology,25.0,10.274000000000001,anaemia|adolescent_pregnancy|menstrual_hygiene|maternal_nutrition|family_planning_unmet|institutional_delivery|postnatal_care|skilled_birth_attendance|antenatal_care,0,0,null,0.0,10.274000000000001,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
Sangareddy,Telangana,preventive_medicine,21.0,10.273,birth_registration|tobacco_use|child_immunization|micronutrient_fortification|wash_sanitation|cancer_screening,0,0,null,0.0,10.273,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Sindhudurg,Maharashtra,preventive_medicine,21.0,10.268,clean_cooking_air|micronutrient_fortification|wash_sanitation|tobacco_use|cancer_screening|child_immunization,0,0,null,0.0,10.268,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Sukma,Chhattisgarh,nutrition_dietetics,22.0,10.241999999999999,infant_young_child_feeding|maternal_nutrition|child_malnutrition|micronutrient_fortification|adult_overnutrition_obesity,0,0,null,0.0,10.241999999999999,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Kishtwar,Jammu & Kashmir,pediatrics,22.0,10.233,infant_young_child_feeding|anaemia|child_malnutrition|child_immunization|child_illness_care,0,0,null,0.0,10.233,0.24999843777013556,0.6034,false,demand_supply,critical,true,null
Pashchim Champaran,Bihar,nutrition_dietetics,22.0,10.225,infant_young_child_feeding|micronutrient_fortification|maternal_nutrition|adult_overnutrition_obesity|child_malnutrition,0,0,null,0.0,10.225,0.1842288935657571,0.08782,true,demand_driven_supply_sparse,critical,true,null
Suryapet,Telangana,preventive_medicine,21.0,10.208,child_immunization|tobacco_use|birth_registration|cancer_screening|micronutrient_fortification,0,0,null,0.0,10.208,0.17587055926837847,0.32153,false,demand_supply,critical,true,null
Udalguri,Assam,obstetrics_gynecology,27.0,10.200999999999999,family_planning_unmet|postnatal_care|anaemia|institutional_delivery|antenatal_care|maternal_nutrition|menstrual_hygiene|skilled_birth_attendance,0,0,null,0.0,10.200999999999999,0.6315124723713293,0.64448,false,demand_supply,critical,true,null
